race_id,競輪場,レース番号,開始時間,best_bet_distortion,best_odds_distortion,best_p_distortion,best_EV_distortion,market_prob,distortion_ratio,distortion_log,distortion_z,rank_gap,distortion_score
7320260301030002,小松島競輪,2R,21:21,4-5,87.4,0.0352700307443775,2.0826006870585982,0.00850978346492491,4.144644912012938,1.4218171183628923,1.3397341037398576,5.0,0.6329900188985336
4520260304030001,豊橋競輪,1R,08:50,2-4,149.0,0.0291502455700488,3.343386589937276,0.004983456337099597,5.849403223860695,1.766339643059123,1.378128603426557,3.0,0.631883872864433
6220260228010004,広島競輪,4R,10:00,2-3,148.2,0.0360715035517689,4.3457968263721565,0.0049538690944212925,7.281480971127935,1.9853342716472113,1.31316057099283,3.0,0.6311099798640776
2220260307010003,前橋競輪,3R,16:50,5-6,285.2,0.0396227780038072,10.300416286685824,0.0025800530829211995,15.357349912966894,2.7315941811515723,1.2388821456977013,6.0,0.6307703168371509
8120260306020011,小倉競輪,11R,20:02,1-7,120.8,0.0712250428462102,7.603985175822199,0.005977192532732762,11.916136621707599,2.4778935001994493,1.2102273283639946,11.0,0.6209428683249997
8120260306020006,小倉競輪,6R,17:51,3-6,148.2,0.0270647712077352,3.010999092986358,0.004977872032521032,5.437016264275337,1.693230429602426,1.4205297962066636,2.0,0.6195252862306702
3720260304030011,伊東競輪,11R,20:04,4-6,117.5,0.0552453584086136,5.4913296130121045,0.006333749460418079,8.722378228747395,2.1658919334087177,1.2829680837179975,9.0,0.6190311968523282
2620260304030002,西武園競輪,2R,11:28,5-6,341.6,0.0225250807088546,6.6945675701447325,0.0021638707821276314,10.409623755951422,2.3427307394582124,1.3368880661891651,3.0,0.618463665054674
7520260305030005,松山競輪,5R,12:54,3-5,62.2,0.0469950494857872,1.9230920780159653,0.011929542712134863,3.939383982761043,1.371024361554221,1.2860912216680633,8.0,0.6132469894856465
8320260307020005,久留米競輪,5R,22:00,1-4,14.2,0.0631917781775064,-0.1026767498794083,0.052455357142857144,1.204677303105667,0.18621173284152956,1.371228089976167,3.0,0.6103182807508644
3620260303020006,小田原競輪,6R,10:40,3-5,96.5,0.0372853553463768,2.5980367909253634,0.007673274001970302,4.859119501264225,1.5808572489461106,1.2994925141072486,7.0,0.6098876768025286
8120260306030005,小倉競輪,5R,17:23,5-6,77.3,0.033738860915487,1.608013948767149,0.009649671047772788,3.496374202287216,1.2517264893623592,1.4029872781984396,2.0,0.6091381682190924
3120260304020005,松戸競輪,5R,22:36,2-7,54.7,0.0603112066334717,2.2990230028509067,0.013509947304905469,4.464207392364029,1.4960916828793207,1.1269457435618166,2.0,0.6035334419695572
2720260301030004,京王閣競輪,4R,17:14,2-6,189.9,0.0301465241176895,4.724824929949252,0.00386639487930832,7.797062910264745,2.0537471128499183,1.3272578314316812,4.0,0.6031003355500859
2620260304010011,西武園競輪,11R,15:41,1-6,74.7,0.072998683808546,4.453001680498393,0.00991304867063069,7.3638984561283065,1.996589474061906,1.2184045777367156,10.0,0.6000496924757226
5520260228010004,和歌山競輪,4R,12:23,3-6,76.1,0.0701995039568925,4.342182251119524,0.009728085318024729,7.216168614352801,1.9763241492356054,1.2002348807500227,10.0,0.5988325104239342
3620260308010003,小田原競輪,3R,11:52,1-5,108.5,0.0517627523749775,4.616258632685068,0.006831776428183093,7.576763219865351,2.0250860926274705,1.2346713662435227,3.0,0.5972400827103009
7520260227020007,松山競輪,7R,18:12,4-5,30.1,0.1022551859543998,2.0778810972274364,0.02455074698390443,4.165053960161525,1.4267292311656765,1.2098303100507604,6.0,0.5965781506222758
4320260307020007,岐阜競輪,7R,22:50,2-5,157.5,0.0787218141023108,11.398685721113962,0.020352691286059276,3.867882286032806,1.3527071443673466,1.146851766352632,5.0,0.5890523307784449
4420260228040011,大垣競輪,11R,15:49,4-6,559.6,0.0134808434943422,6.543880019433912,0.00132082315552515,10.206395479776333,2.3230145316983384,1.4271016445955231,5.0,0.5850675779564078
7520260227020011,松山競輪,11R,20:00,3-4,91.9,0.0293922699081493,1.7011496045589245,0.00811987728681112,3.6197923769452176,1.2864166697918509,1.3536537486681748,7.0,0.5809592572272096
8320260301030005,久留米競輪,5R,17:26,1-5,198.6,0.024482667482918,3.8622577621075287,0.003759047289354903,6.512997999715646,1.8737998724832516,1.3634839947043675,1.0,0.5798137820408807
5520260228010006,和歌山競輪,6R,13:15,1-2,238.1,0.0371543536077264,7.846451593999657,0.0031236608522326632,11.894490264292141,2.4760752899247525,1.2241163918041167,3.0,0.5791605352323954
3120260304030005,松戸競輪,5R,22:36,1-4,10.5,0.07983174208694,-0.1617667080871301,0.07133058984910837,1.119179615010834,0.11259593032267834,1.2092095255130435,1.0,0.5769000044906549
4420260228010007,大垣競輪,7R,13:54,6-7,144.9,0.030820458878671,3.465884491519441,0.005159125865981794,5.973969171002542,1.787411559284515,1.3601291093969483,11.0,0.5719891708355975
7520260305030001,松山競輪,1R,11:05,5-6,35.8,0.0506681520611025,0.8139198437874724,0.020851836418356463,2.429913176091674,0.8878555267304352,1.3289825479146053,10.0,0.5701251786133577
2620260304030011,西武園競輪,11R,15:28,1-7,107.1,0.0310697174009949,2.327566733646562,0.006928290464264504,4.484470961020648,1.5006205311764256,1.3098142371439758,3.0,0.5680204629686181
3720260304020003,伊東競輪,3R,16:36,5-6,423.2,0.0185059498811959,6.831717989722144,0.0017525933630161796,10.559180618365652,2.356995682363865,1.3987977473930018,3.0,0.5670358895754144
8320260307010003,久留米競輪,3R,21:20,5-6,223.2,0.0611644228232109,12.65189917414069,0.003223695455819543,18.973387419032115,2.943037335182419,1.1136991265873024,9.0,0.5661842422496188
2420260304010003,宇都宮競輪,3R,21:37,1-4,16.8,0.091356468579493,0.5347886721354826,0.044453238359055534,2.0551139118265778,0.7203312779686525,1.2389082535893943,8.0,0.5654606467975803
3620260308010010,小田原競輪,10R,14:58,2-6,170.9,0.0371760070256268,5.353379600679622,0.0043423740160822,8.56121717737403,2.1472423736904567,1.1763040969507652,5.0,0.5626712179569258
4320260307010003,岐阜競輪,3R,21:30,2-7,97.4,0.0540805162694391,4.267442284643373,0.007638763019625623,7.07974787585567,1.9572382963351924,1.2293096426758443,5.0,0.5623571744929837
2620260304020012,西武園競輪,12R,16:04,2-6,272.2,0.0290579367568058,6.909570385202547,0.002723220764286853,10.670430075743402,2.3674763715407754,1.26056530155702,6.0,0.5585188482196838
2220260307010009,前橋競輪,9R,19:22,1-6,174.3,0.0467204452925167,7.143373614485675,0.0042447333057498565,11.00668567757205,2.398502877061112,1.1346449683888007,7.0,0.558317591440964
4520260304030003,豊橋競輪,3R,09:31,3-4,67.2,0.0429886587589476,1.8888378686012808,0.011028766353612784,3.897866486306293,1.3604293486765364,1.2514190972493855,5.0,0.5559954827045785
8320260307010002,久留米競輪,2R,21:00,4-7,190.2,0.0373330543106832,6.100746929891944,0.0038774164890200587,9.628332268863401,2.264710030035908,1.2133806196333006,5.0,0.5542583409003701
8120260306020009,小倉競輪,9R,19:09,6-7,185.7,0.0221366631889786,3.110778354193341,0.003969189054717239,5.57712491852532,1.7186733960766398,1.3527526655410993,2.0,0.5526345555452432
7520260305030003,松山競輪,3R,11:59,3-8,214.6,0.0143985390409249,2.089926478182491,0.003482319511839552,4.134755293946031,1.419428147578961,1.4170233370815393,8.0,0.5500486087385383
5520260228010009,和歌山競輪,9R,14:36,6-7,96.5,0.0355397485237869,2.429585732545444,0.007755808448067063,4.582339643530254,1.5222097069190517,1.3010077243934568,4.0,0.5496648587248515
7520260305020007,松山競輪,7R,13:48,2-4,148.7,0.0349051307756805,4.190392946343698,0.004976563564244607,7.013902327994247,1.9478942263565848,1.2800776852247646,10.0,0.5477212753577992
3720260304030001,伊東競輪,1R,16:06,1-2,155.1,0.0295234751480774,3.579090995466814,0.004823617997641472,6.1206080490603565,1.8116614460444094,1.211550220130464,4.0,0.5458463329846373
2620260304020001,西武園競輪,1R,11:05,1-5,22.0,0.1033907884551452,1.2745973460131963,0.03380281984626201,3.058643891909501,1.117971645165377,1.1015662622170088,4.0,0.5400666722716234
8720260304030006,熊本競輪,6R,22:45,2-5,6.7,0.0926348370391765,-0.3793465918375169,0.11036789297658864,0.8393277658928125,-0.17515398622696107,1.1640585286355691,2.0,0.5352717477840059
2720260301030001,京王閣競輪,1R,16:03,3-5,40.2,0.0574045456296724,1.3076627343128346,0.018465034175270297,3.1088242286301253,1.1342445931915623,1.2359569019021983,3.0,0.5290384310140396
7520260305010001,松山競輪,1R,11:18,7-8,160.5,0.0317517356863346,4.096153577656708,0.004631177439641714,6.8560827334516805,1.925136248560418,1.2335614129816277,14.0,0.5255153535219984
2820260307010006,立川競輪,6R,10:34,1-4,518.0,0.0181353590663735,8.394115996381494,0.0014208620182337246,12.76363138776414,2.546599829000866,1.2993047056248934,2.0,0.5184668088692228
2620260304030010,西武園競輪,10R,14:58,3-6,159.8,0.0341015169838113,4.449422414013054,0.004641368610449421,7.347297712939453,1.9943325875477829,1.2768072913478983,3.0,0.516970094264471
8120260306020005,小倉競輪,5R,17:26,4-6,132.0,0.0391299643637474,4.165155296014669,0.005614648743064584,6.969263109310779,1.9415094960110175,1.249664829028552,5.0,0.5158258897124531
4420260228040001,大垣競輪,1R,11:05,3-4,96.5,0.0441131005248465,3.2569142006476888,0.007681600453305794,5.742696562683058,1.7479288844795393,1.2308624642930908,3.0,0.5121575381292818
7520260305010011,松山競輪,11R,15:48,4-7,175.1,0.0366117782768282,5.410722376272624,0.004085437602511675,8.961531622795611,2.192941152449721,1.134901950046107,7.0,0.511158855801491
3620260303030004,小田原競輪,4R,10:00,3-5,63.2,0.04777754753928,2.0195410044824964,0.01171079784795357,4.079785865618815,1.4060445031427147,1.168834333269836,5.0,0.5105884931888378
8320260301030010,久留米競輪,10R,19:35,5-6,559.9,0.0342081945049224,18.153168103306086,0.0013351875526215987,25.620516317827537,3.2433934492154224,1.1628565345652444,3.0,0.5079990988285819
3820260301030001,静岡競輪,1R,20:41,3-6,95.8,0.0555672602141103,4.323343528511772,0.007800969854352,7.1231220277036895,1.9633461163715684,1.1010216329901006,3.0,0.48390363280659665
3120260304030003,松戸競輪,3R,21:45,1-7,19.5,0.0610803067682939,0.1910659819817315,0.03794481864968277,1.6097140252690294,0.47605653917921903,1.2116200658626748,2.0,0.48309534838797275
4520260304010004,豊橋競輪,4R,09:50,5-7,96.5,0.0620473277201305,4.987567124992595,0.00756438457275677,8.202561241451447,2.1044464520347748,1.069150569368232,8.0,0.4807416546579054
4520260304010006,豊橋競輪,6R,10:30,2-3,210.8,0.0372253281261601,6.847099168994556,0.0034510364498822146,10.786709632303046,2.3783147867583283,1.1981859254536846,4.0,0.4748502861827202
7520260305020005,松山競輪,5R,12:56,1-8,174.3,0.026915711522323,3.691408518340916,0.004201301144579059,6.406518026122892,1.8573159137247017,1.2033942014977814,12.0,0.47360200467396174
4520260304020005,豊橋競輪,5R,10:10,3-6,199.1,0.031319222301961,5.235657160320436,0.003731951072791468,8.392184592640518,2.1273008671471807,1.2472960111910945,1.0,0.46943947906720607
8120260306010004,小倉競輪,4R,16:58,2-4,223.8,0.0341598982291086,6.644985223674512,0.003211214285330036,10.637688794088088,2.3644032417466514,1.0960724472355399,2.0,0.46598282637487776
7520260305010002,松山競輪,2R,11:44,4-6,789.5,0.0074440992099617,4.877116326264777,0.0009418268108857596,7.903893917669276,2.0673555391423237,1.4014023511860882,3.0,0.4648517947698143
4320260307020003,岐阜競輪,3R,21:30,1-3,42.0,0.0674884471222818,1.834514779135838,0.017857142857142853,3.7793530386361383,1.3295528411978672,1.1037343448058825,1.0,0.46401820194852994
7520260305040003,松山競輪,3R,12:04,2-3,124.9,0.0247898475953028,2.096251964653331,0.005949993205049583,4.166365697711726,1.4270441205224027,1.2434113522566246,7.0,0.4626835367619453
7520260305020006,松山競輪,6R,13:22,4-7,253.5,0.0215585583566765,4.465094543417501,0.002928504103472966,7.361628185443957,1.9962811291698102,1.2656980909394142,8.0,0.45185893856146664
4420260228010008,大垣競輪,8R,14:22,3-5,100.2,0.0321609647159434,2.222528664537537,0.007465774887138655,4.30778655904018,1.4604242128425318,1.2232713022524595,15.0,0.45156748394472845
8120260306020002,小倉競輪,2R,16:14,1-7,21.8,0.1148483205869992,1.5036933887965835,0.03399320638327142,3.378566860940169,1.217451613948823,0.9618051036640618,5.0,0.448288464803155
3720260304010001,伊東競輪,1R,15:54,1-6,222.4,0.0243180477784218,4.408333825921012,0.00335379535640162,7.250903882597775,1.981126134598377,1.2707496290304907,2.0,0.43613311044755554
4520260304010001,豊橋競輪,1R,08:50,2-7,112.5,0.0348477034351224,2.9203666364512704,0.0065706041829943565,5.303576727389782,1.6683814471995446,1.1475639830251958,2.0,0.42614066925689487
3620260308010002,小田原競輪,2R,11:28,2-3,95.7,0.0349605159895512,2.3457213802000547,0.0077861561040092255,4.490086702353597,1.5018720116973527,1.1609123996388528,1.0,0.41537139088627384
4320260307020004,岐阜競輪,4R,21:50,1-6,9.7,0.0693398111022371,-0.3274038323082995,0.07637231503579953,0.9079181516080288,-0.09660104583025149,1.0836391796091915,0.0,0.4144586971156843
2220260307020004,前橋競輪,4R,17:10,1-6,392.1,0.0188236953197133,6.380770934859623,0.0018916833382856628,9.950764448145692,2.2976493772317985,1.2049439814764398,0.0,0.41358659694861866
5520260228010007,和歌山競輪,7R,13:41,1-3,195.3,0.0507694167220806,8.915267085822352,0.0038050087274077446,13.342785876689888,2.5909758550374775,0.9751059060706657,4.0,0.4108883200611865
3720260304020004,伊東競輪,4R,17:00,5-7,58.2,0.0601463772399447,2.500519155364786,0.012780999970113704,4.7059210840999395,1.5488215209716594,1.0401289502911286,8.0,0.40717633091192784
5320260227020007,奈良競輪,7R,10:50,1-6,384.6,0.0302507050474534,10.634421161250613,0.0019200672905839164,15.75502336821683,2.7571592584666362,1.1126856204259563,2.0,0.4053291901227942
7520260305010007,松山競輪,7R,13:54,8-9,218.8,0.0170890347213609,2.739080797033776,0.00339934639289381,5.027153088034115,1.6148538374650274,1.292868116018758,7.0,0.3997314242419543
4320260307010001,岐阜競輪,1R,20:50,2-7,137.4,0.046280361011046,5.358921602917728,0.0052568168869468355,8.80387542452935,2.175192013713989,1.0977682843824674,5.0,0.39941882455928845
8120260306020003,小倉競輪,3R,16:38,4-7,85.5,0.0572182448641693,3.892159935886477,0.008695131613986736,6.580492095777964,1.8841095291507206,1.06068951598162,7.0,0.39374070736386424
4520260304030006,豊橋競輪,6R,10:34,5-6,48.2,0.068497704272398,2.3015893459295844,0.015341563900864141,4.464844960432939,1.4962344904329008,1.0111351726821127,11.0,0.3809202451699951
2220260307010005,前橋競輪,5R,17:38,6-7,500.5,0.029372716761659,13.701044739210351,0.0014686812027753012,19.999382225465478,2.9957013843842435,1.0700271459985566,3.0,0.38075740327704055
8120260306020004,小倉競輪,4R,17:02,5-7,173.7,0.0326661873023414,4.674116734416713,0.004291089772751219,7.612562082052414,2.029799788311195,1.1446623895713313,2.0,0.3796949237346602
3720260304030002,伊東競輪,2R,16:26,2-3,98.7,0.0325039535544694,2.208140215826137,0.007366270548522196,4.412538656563155,1.4844501829460053,1.1100159082005905,1.0,0.37496876641210986
4420260228040006,大垣競輪,6R,13:22,2-8,98.6,0.0322779892965533,2.1826097446401604,0.007542759481952953,4.279334289990728,1.4537974578053365,1.1382823628502403,13.0,0.36759213081143705
4520260304010007,豊橋競輪,7R,10:50,2-6,97.5,0.0283582126140524,1.7649257298701122,0.007622210986200106,3.7204706956648184,1.3138501914086278,1.1590513115008596,1.0,0.3490657000271662
3620260308010001,小田原競輪,1R,11:05,2-5,103.9,0.0390073502305155,3.052863688950568,0.0070373854236789185,5.542875354492214,1.7125133831984183,1.0313249034537706,6.0,0.3445348569292712
4520260304010002,豊橋競輪,2R,09:10,3-5,43.0,0.0656982236758745,1.8250236180626032,0.017167494795890106,3.8268963790672443,1.3420541298098143,0.9847603240413544,6.0,0.338860770244479
8120260306020008,小倉競輪,8R,18:43,3-7,28.3,0.073611907290056,1.0832169763085848,0.02631156356859665,2.797701744153111,1.0287982744897295,0.9527538731763352,6.0,0.3359611159124163
8320260307010008,久留米競輪,8R,23:00,6-7,649.5,0.0115991707129136,6.533661378037419,0.0011283749403907704,10.279535894883598,2.330155112682001,1.2191257336932826,0.0,0.3132991270589356
7520260305020012,松山競輪,12R,16:20,3-7,129.9,0.0351924118518902,3.571494299560541,0.005548697013577781,6.342464142379939,1.8472673589570152,1.0306408695191476,8.0,0.30414204473295947
8720260304020001,熊本競輪,1R,20:41,2-5,56.6,0.0483070542548361,1.734179270823724,0.013062547008548316,3.6981343852408832,1.3078284723039586,0.9948552938290198,3.0,0.2673226933202343
8320260307020004,久留米競輪,4R,21:40,1-2,17.2,0.1421539704464087,1.4450482916782308,0.20011600928074244,0.7103578117344462,-0.34198647569566804,0.6310938776607633,0.0,0.14448176183393246
