race_id,race_date,race_place,race_name,race_num,race_kubun,yosou,koukiai,souhyou,frame_number,car_number,player_name,prefectures,age_class,piriod,classgroup,leg_type,gear_ratio,race_points,start,back,nige,makuri,sasi,mark,1st,2nd,3rd,tyakugai,winrate,2rentairitu,3rentairitu
1120250708010006,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選１,◎,◎,,1,5,小林 莉子,東京,32,102,L1,両,3.77,57.00,1,0,0,1,16,2,15,4,1,2,68.1,86.3,90.9
1120250708010006,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選１,注,注,,4,6,吉村 美有紀,静岡,23,124,L1,両,3.71,48.20,3,2,2,1,1,1,1,4,1,18,4.1,20.8,25.0
1120250708010007,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特予選,○,○,,3,1,吉永 和生,広島,49,80,A2,追,3.79,85.80,1,0,0,2,1,3,1,5,6,13,4.0,24.0,48.0
1120250708010007,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特予選,×,×,,3,2,寺沼 伊織,東京,27,115,A1,両,3.92,88.16,2,0,0,5,4,1,7,3,6,8,29.1,41.6,66.6
1120250708010007,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特予選,注,注,,4,3,望月 紀男,静岡,48,79,A2,追,3.92,82.65,3,0,0,0,3,0,3,0,3,20,11.5,11.5,23.0
1120250708010007,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特予選,△,△,,4,4,井上 雄三,埼玉,42,88,A2,追,3.92,83.62,3,0,0,1,4,3,4,4,3,16,14.8,29.6,40.7
1120250708010007,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特予選,◎,◎,,3,5,山崎 航,山口,30,119,A1,逃,3.92,87.96,5,13,6,5,1,0,9,3,2,13,33.3,44.4,51.8
1120250708010007,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特予選,,,,4,6,榊枝 輝文,福島,48,79,A2,追,3.93,80.00,0,0,0,0,1,1,1,1,3,22,3.7,7.4,18.5
1120250708010008,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特予選,▲,▲,,4,1,高倉 俊宏,福岡,38,93,A2,両,3.92,80.33,3,2,0,2,2,0,3,1,1,13,16.6,22.2,27.7
1120250708010008,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特予選,◎,◎,,3,2,小野 裕次,千葉,36,95,A1,追,3.92,88.96,7,0,0,0,5,6,4,7,5,11,14.8,40.7,59.2
1120250708010008,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特予選,×,×,,3,3,宇根 秀俊,愛媛,48,80,A1,追,3.92,85.60,2,0,0,0,3,2,3,2,3,12,15.0,25.0,40.0
1120250708010008,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特予選,△,△,,4,4,井手 尚治,神奈川,55,65,A2,追,3.92,80.66,1,0,0,0,2,0,1,1,1,15,5.5,11.1,16.6
1120250708010008,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特予選,注,注,,4,5,高山 雄丞,愛媛,32,109,A2,両,3.92,83.38,6,1,1,4,1,1,4,3,2,12,19.0,33.3,42.8
1120250708010008,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特予選,,,,7,6,加藤 大輔,大分,46,87,A2,追,3.93,68.85,1,0,0,0,1,1,1,1,1,4,14.2,28.5,42.8
1120250708010009,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級特予選,×,×,,2,1,三澤 康人,宮城,40,91,A1,追,3.92,89.95,2,0,0,0,3,6,2,7,1,11,9.5,42.8,47.6
1120250708010009,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級特予選,○,○,,4,2,安東 宏高,大分,43,90,A1,追,3.92,84.73,3,0,0,0,2,1,2,1,4,8,13.3,20.0,46.6
1120250708010009,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級特予選,△,△,,3,3,三ッ井 武,神奈川,40,96,A1,追,3.93,87.38,5,0,0,0,5,1,5,1,2,10,27.7,33.3,44.4
1120250708010009,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級特予選,注,注,,4,4,戸塚 涼介,埼玉,31,111,A2,逃,3.85,83.11,0,12,4,0,0,0,4,0,3,11,22.2,22.2,38.8
1120250708010009,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級特予選,◎,◎,,3,5,福田 要,宮崎,26,121,A1,両,3.85,87.20,2,4,0,4,3,0,4,3,4,13,16.6,29.1,45.8
1120250708010009,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級特予選,,,,7,6,久保 将史,神奈川,40,95,A2,両,3.93,66.66,6,7,2,2,0,0,4,0,1,19,16.6,16.6,20.8
1120250708010010,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級特予選,▲,▲,,4,1,川上 修平,高知,47,99,A2,追,3.92,80.91,0,0,0,0,1,0,1,0,3,8,8.3,8.3,33.3
1120250708010010,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級特予選,○,○,,3,2,山崎 悟,茨城,40,92,A2,追,3.92,86.47,5,1,0,1,4,2,4,3,3,13,17.3,30.4,43.4
1120250708010010,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級特予選,×,×,,3,3,齋藤 友幸,静岡,42,90,A1,逃,3.92,86.61,1,0,0,1,2,0,3,0,2,8,23.0,23.0,38.4
1120250708010010,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級特予選,注,注,,4,4,阿部 充宏,山口,41,98,A2,両,3.92,81.75,0,1,0,0,2,2,0,4,7,13,0.0,16.6,45.8
1120250708010010,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級特予選,◎,◎,,2,5,吉田 晏生,埼玉,26,123,A1,逃,3.92,90.20,4,12,6,2,0,0,5,3,2,5,33.3,53.3,66.6
1120250708010010,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級特予選,,,,5,6,楢原 由将,福岡,37,94,A2,両,3.92,79.27,1,1,0,1,0,1,0,2,1,15,0.0,11.1,16.6
1120250708010011,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級初日特選,◎,◎,,1,1,原 大智,宮城,28,117,A1,逃,3.92,99.50,2,4,0,0,3,1,3,1,1,15,15.0,20.0,25.0
1120250708010011,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級初日特選,▲,▲,,1,2,高塩 讓次,栃木,41,90,A1,追,3.92,96.38,5,0,0,0,3,0,1,2,2,21,3.8,11.5,19.2
1120250708010011,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級初日特選,×,×,,2,3,薦田 将伍,愛媛,27,113,A1,逃,3.92,92.50,2,6,1,6,5,1,9,4,4,7,37.5,54.1,70.8
1120250708010011,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級初日特選,,,,2,4,伊豆田 浩人,神奈川,45,87,A1,追,3.92,94.09,1,0,0,0,1,0,1,0,4,26,3.2,3.2,16.1
1120250708010011,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級初日特選,注,注,,2,5,片山 智晴,岡山,41,92,A1,追,3.92,91.28,0,0,0,0,3,0,3,0,5,6,21.4,21.4,57.1
1120250708010011,20250708,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級初日特選,○,○,,2,6,田原 大広,北海道,45,87,A1,両,3.92,90.80,4,0,0,0,4,3,2,5,4,4,13.3,46.6,73.3
1120250708020001,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ一般,◎,◎,,1,1,片山 直人,福岡,43,87,A3,両,3.92,81.20,1,2,0,1,1,1,2,1,3,9,13.3,20.0,40.0
1120250708020001,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ一般,注,注,,4,2,藤田 晃英,千葉,50,76,A3,追,3.92,68.66,0,0,0,0,0,1,0,1,2,10,0.0,7.6,23.0
1120250708020001,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ一般,△,△,,3,3,竹村 達也,高知,34,99,A3,両,3.92,72.13,8,1,0,1,2,3,3,3,1,9,18.7,37.5,43.7
1120250708020001,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ一般,▲,▲,,3,4,片山 大輔,静岡,41,96,A3,追,3.93,70.66,0,0,0,0,0,0,0,0,1,2,0.0,0.0,33.3
1120250708020001,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ一般,×,×,,4,5,橋本 祐司,青森,40,95,A3,追,3.86,68.14,0,1,1,1,2,2,2,4,3,18,7.4,22.2,33.3
1120250708020001,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,1R,チャレンジ一般,,,,6,6,鈴木 龍之介,栃木,47,81,A3,追,3.77,61.85,0,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0
1120250708020002,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ一般,△,△,,4,1,藤光 健一,東京,55,63,A3,追,3.92,68.72,2,0,0,0,2,1,1,2,3,12,5.5,16.6,33.3
1120250708020002,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ一般,×,×,,1,2,瀬口 匠,宮崎,36,99,A3,両,3.92,81.13,1,1,0,0,2,0,0,2,3,17,0.0,9.0,22.7
1120250708020002,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ一般,◎,◎,,3,3,古川 大輔,広島,41,99,A3,両,3.93,70.51,2,16,11,2,0,0,7,6,3,15,22.5,41.9,51.6
1120250708020002,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ一般,,,,5,4,藤原 義晴,岩手,44,88,A3,追,3.92,67.18,0,0,0,0,0,3,0,3,3,21,0.0,11.1,22.2
1120250708020002,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ一般,注,注,,4,5,桜井 宏樹,東京,36,98,A3,両,3.92,69.07,7,8,2,1,3,0,3,3,6,16,10.7,21.4,42.8
1120250708020002,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,2R,チャレンジ一般,▲,▲,,5,6,五反田 豊和,宮崎,48,80,A3,両,3.92,67.03,0,9,4,1,1,0,3,3,4,17,11.1,22.2,37.0
1120250708020003,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ準決勝,△,△,,4,1,澤亀 浩司,福岡,57,60,A3,追,3.85,68.85,0,0,0,0,4,4,0,8,2,17,0.0,29.6,37.0
1120250708020003,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ準決勝,◎,◎,,2,2,大塚 城,静岡,19,127,A3,逃,3.92,76.55,0,0,0,3,1,0,3,1,3,2,33.3,44.4,77.7
1120250708020003,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ準決勝,▲,▲,,4,3,高森 圭介,栃木,48,83,A3,追,3.92,68.65,1,0,0,0,2,0,0,2,3,18,0.0,8.6,21.7
1120250708020003,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ準決勝,×,×,,2,4,佐藤 正吾,宮城,42,88,A3,追,3.92,75.66,11,0,0,0,5,4,2,7,8,4,9.5,42.8,80.9
1120250708020003,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ準決勝,注,注,,4,5,木下 章,長野,57,61,A3,両,3.79,68.81,0,0,0,1,4,1,2,4,2,15,8.6,26.0,34.7
1120250708020003,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,3R,チャレンジ準決勝,,,,4,6,白木 正彦,宮城,49,84,A3,追,3.92,68.42,1,0,0,0,0,0,0,0,5,16,0.0,0.0,23.8
1120250708020004,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ準決勝,×,×,,4,1,中野 良,北海道,50,83,A3,追,3.92,69.75,0,1,0,1,5,2,3,5,4,17,10.3,27.5,41.3
1120250708020004,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ準決勝,△,△,,1,2,鈴木 愼二,神奈川,51,74,A3,追,3.92,81.66,0,0,0,0,3,1,1,3,5,18,3.7,14.8,33.3
1120250708020004,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ準決勝,注,注,,1,3,内海 雅夫,群馬,46,83,A3,追,3.92,82.57,2,0,0,0,3,1,0,4,7,18,0.0,13.7,37.9
1120250708020004,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ準決勝,○,○,,3,4,山本 和瑳,神奈川,24,127,A3,逃,3.92,70.77,1,0,0,0,0,1,0,1,2,6,0.0,11.1,33.3
1120250708020004,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ準決勝,◎,◎,,1,5,三澤 優樹,福島,25,127,A3,逃,3.92,78.33,1,0,0,3,3,0,3,3,2,1,33.3,66.6,88.8
1120250708020004,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,4R,チャレンジ準決勝,,,,4,6,吉橋 秀城,埼玉,46,85,A3,追,3.92,67.73,0,0,0,0,1,0,1,0,3,15,5.2,5.2,21.0
1120250708020005,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選２,▲,▲,,4,1,山口 優依,愛知,30,124,L1,両,3.77,47.66,3,9,0,1,1,0,1,1,2,20,4.1,8.3,16.6
1120250708020005,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選２,,,,4,2,高本 美穂,熊本,22,124,L1,追,3.77,46.25,2,1,0,1,0,0,0,1,1,11,0.0,7.6,15.3
1120250708020005,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選２,△,△,,3,3,藤原 春陽,徳島,23,122,L1,両,3.77,50.23,1,1,0,0,0,2,0,2,7,12,0.0,9.5,42.8
1120250708020005,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選２,×,×,,3,4,伊藤 のぞみ,北海道,37,116,L1,追,3.77,50.61,6,1,1,0,1,2,1,3,5,12,4.7,19.0,42.8
1120250708020005,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選２,○,○,,2,5,小坂 知子,岐阜,39,104,L1,両,3.77,52.66,19,2,1,1,4,4,3,7,3,11,12.5,41.6,54.1
1120250708020005,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,5R,ガールズ予選２,注,注,,4,6,戸邉 香奈実,茨城,31,124,L1,両,3.77,48.66,1,1,0,3,0,1,1,3,1,13,5.5,22.2,27.7
1120250708020006,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選２,注,注,,4,1,吉村 美有紀,静岡,23,124,L1,両,3.71,48.20,3,2,2,1,1,1,1,4,1,18,4.1,20.8,25.0
1120250708020006,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選２,×,×,,2,2,岡本 二菜,東京,27,118,L1,両,3.77,54.09,2,5,3,5,4,1,8,5,4,5,36.3,59.0,77.2
1120250708020006,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選２,▲,▲,,5,3,高木 香帆,岩手,24,120,L1,追,3.77,45.42,2,1,0,0,1,0,0,1,0,20,0.0,4.7,4.7
1120250708020006,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選２,,,,5,4,木下 宙,大阪,22,124,L1,両,3.77,44.95,2,0,0,0,0,1,0,1,1,22,0.0,4.1,8.3
1120250708020006,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選２,△,△,,4,5,谷元 音羽,鹿児島,21,124,L1,両,3.77,48.79,6,2,1,1,0,0,1,1,3,19,4.1,8.3,20.8
1120250708020006,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,6R,ガールズ予選２,◎,◎,,1,6,小林 莉子,東京,32,102,L1,両,3.77,57.00,1,0,0,1,16,2,15,4,1,2,68.1,86.3,90.9
1120250708020007,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特一般,▲,▲,,4,1,瀧野 勝太,群馬,38,92,A2,追,3.92,82.22,2,0,0,0,1,1,0,2,3,13,0.0,11.1,27.7
1120250708020007,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特一般,◎,◎,,3,2,三ッ井 武,神奈川,40,96,A1,追,3.93,87.38,5,0,0,0,5,1,5,1,2,10,27.7,33.3,44.4
1120250708020007,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特一般,×,×,,4,3,安東 宏高,大分,43,90,A1,追,3.92,84.73,3,0,0,0,2,1,2,1,4,8,13.3,20.0,46.6
1120250708020007,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特一般,○,○,,4,4,柴田 竜史,静岡,37,96,A2,追,3.92,82.66,2,1,0,1,0,2,0,3,5,13,0.0,14.2,38.0
1120250708020007,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特一般,注,注,,4,5,高倉 俊宏,福岡,38,93,A2,両,3.92,80.33,3,2,0,2,2,0,3,1,1,13,16.6,22.2,27.7
1120250708020007,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,7R,Ａ級特一般,,,,7,6,加藤 大輔,大分,46,87,A2,追,3.93,68.85,1,0,0,0,1,1,1,1,1,4,14.2,28.5,42.8
1120250708020008,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特一般,△,△,,4,1,浦崎 貴史,北海道,53,75,A2,追,3.93,81.50,1,0,0,0,1,1,1,1,3,14,5.2,10.5,26.3
1120250708020008,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特一般,○,○,,4,2,高山 雄丞,愛媛,32,109,A2,両,3.92,83.38,6,1,1,4,1,1,4,3,2,12,19.0,33.3,42.8
1120250708020008,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特一般,▲,▲,,5,3,楢原 由将,福岡,37,94,A2,両,3.92,79.27,1,1,0,1,0,1,0,2,1,15,0.0,11.1,16.6
1120250708020008,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特一般,◎,◎,,3,4,宇根 秀俊,愛媛,48,80,A1,追,3.92,85.60,2,0,0,0,3,2,3,2,3,12,15.0,25.0,40.0
1120250708020008,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特一般,注,注,,4,5,榊枝 輝文,福島,48,79,A2,追,3.93,80.00,0,0,0,0,1,1,1,1,3,22,3.7,7.4,18.5
1120250708020008,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,8R,Ａ級特一般,,,,7,6,久保 将史,神奈川,40,95,A2,両,3.93,66.66,6,7,2,2,0,0,4,0,1,19,16.6,16.6,20.8
1120250708020009,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級準決勝,◎,◎,,2,1,薦田 将伍,愛媛,27,113,A1,逃,3.92,92.50,2,6,1,6,5,1,9,4,4,7,37.5,54.1,70.8
1120250708020009,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級準決勝,▲,▲,,2,2,吉田 晏生,埼玉,26,123,A1,逃,3.92,90.20,4,12,6,2,0,0,5,3,2,5,33.3,53.3,66.6
1120250708020009,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級準決勝,注,注,,3,3,吉竹 尚城,静岡,32,109,A1,逃,3.92,88.37,6,16,9,2,1,0,9,3,2,13,33.3,44.4,51.8
1120250708020009,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級準決勝,×,×,,1,4,高塩 讓次,栃木,41,90,A1,追,3.92,96.38,5,0,0,0,3,0,1,2,2,21,3.8,11.5,19.2
1120250708020009,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級準決勝,○,○,,3,5,吉永 和生,広島,49,80,A2,追,3.79,85.80,1,0,0,2,1,3,1,5,6,13,4.0,24.0,48.0
1120250708020009,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,9R,Ａ級準決勝,,,,4,6,阿部 充宏,山口,41,98,A2,両,3.92,81.75,0,1,0,0,2,2,0,4,7,13,0.0,16.6,45.8
1120250708020010,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級準決勝,×,×,,2,1,片山 智晴,岡山,41,92,A1,追,3.92,91.28,0,0,0,0,3,0,3,0,5,6,21.4,21.4,57.1
1120250708020010,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級準決勝,◎,◎,,1,2,山田 雄大,埼玉,25,117,A1,逃,3.92,96.62,0,0,0,3,2,0,4,1,1,18,16.6,20.8,25.0
1120250708020010,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級準決勝,△,△,,2,3,三澤 康人,宮城,40,91,A1,追,3.92,89.95,2,0,0,0,3,6,2,7,1,11,9.5,42.8,47.6
1120250708020010,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級準決勝,注,注,,3,4,山崎 航,山口,30,119,A1,逃,3.92,87.96,5,13,6,5,1,0,9,3,2,13,33.3,44.4,51.8
1120250708020010,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級準決勝,○,○,,3,5,寺沼 伊織,東京,27,115,A1,両,3.92,88.16,2,0,0,5,4,1,7,3,6,8,29.1,41.6,66.6
1120250708020010,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,10R,Ａ級準決勝,,,,4,6,望月 紀男,静岡,48,79,A2,追,3.92,82.65,3,0,0,0,3,0,3,0,3,20,11.5,11.5,23.0
1120250708020011,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級準決勝,○,○,,2,1,田原 大広,北海道,45,87,A1,両,3.92,90.80,4,0,0,0,4,3,2,5,4,4,13.3,46.6,73.3
1120250708020011,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級準決勝,△,△,,3,2,齋藤 友幸,静岡,42,90,A1,逃,3.92,86.61,1,0,0,1,2,0,3,0,2,8,23.0,23.0,38.4
1120250708020011,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級準決勝,注,注,,3,3,山崎 悟,茨城,40,92,A2,追,3.92,86.47,5,1,0,1,4,2,4,3,3,13,17.3,30.4,43.4
1120250708020011,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級準決勝,×,×,,3,4,小野 裕次,千葉,36,95,A1,追,3.92,88.96,7,0,0,0,5,6,4,7,5,11,14.8,40.7,59.2
1120250708020011,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級準決勝,▲,▲,,4,5,戸塚 涼介,埼玉,31,111,A2,逃,3.85,83.11,0,12,4,0,0,0,4,0,3,11,22.2,22.2,38.8
1120250708020011,20250709,函館競輪,ＦＭいるか杯・北海道ＹＳＣ,11R,Ａ級準決勝,,,,4,6,井手 尚治,神奈川,55,65,A2,追,3.92,80.66,1,0,0,0,2,0,1,1,1,15,5.5,11.1,16.6
3420250707020001,20250708,川崎競輪,競輪アプリはウィンチケット杯,1R,ガールズ予選２,◎,◎,,2,1,高橋 梨香,埼玉,45,106,L1,両,3.69,53.41,0,0,0,3,6,2,4,7,4,9,16.6,45.8,62.5
3420250707020001,20250708,川崎競輪,競輪アプリはウィンチケット杯,1R,ガールズ予選２,○,○,,2,2,平子 結菜,三重,21,126,L1,両,3.77,52.29,6,4,2,1,1,3,1,6,8,9,4.1,29.1,62.5
3420250707020001,20250708,川崎競輪,競輪アプリはウィンチケット杯,1R,ガールズ予選２,×,×,,2,3,下条 未悠,富山,24,118,L1,両,3.77,52.00,1,1,1,7,0,0,1,7,3,9,5.0,40.0,55.0
3420250707020001,20250708,川崎競輪,競輪アプリはウィンチケット杯,1R,ガールズ予選２,△,△,,3,4,神戸 暖稀羽,北海道,21,124,L1,追,3.71,51.79,2,3,0,1,4,3,3,5,3,13,12.5,33.3,45.8
3420250707020001,20250708,川崎競輪,競輪アプリはウィンチケット杯,1R,ガールズ予選２,,,,4,5,浦部 郁里,千葉,38,102,L1,両,3.77,48.16,4,0,0,0,0,1,0,1,3,14,0.0,5.5,22.2
3420250707020001,20250708,川崎競輪,競輪アプリはウィンチケット杯,1R,ガールズ予選２,注,注,,4,6,佐藤 亜貴子,神奈川,42,108,L1,両,3.69,47.61,0,1,0,0,1,0,0,1,1,12,0.0,7.1,14.2
3420250707020002,20250708,川崎競輪,競輪アプリはウィンチケット杯,2R,ガールズ予選２,◎,◎,,1,1,石井 貴子,千葉,35,106,L1,両,3.79,56.35,2,4,2,4,5,0,7,4,3,3,41.1,64.7,82.3
3420250707020002,20250708,川崎競輪,競輪アプリはウィンチケット杯,2R,ガールズ予選２,○,○,,2,2,林 真奈美,福岡,39,110,L1,両,3.77,52.05,3,1,0,0,2,3,2,3,7,6,11.1,27.7,66.6
3420250707020002,20250708,川崎競輪,競輪アプリはウィンチケット杯,2R,ガールズ予選２,△,△,,3,3,小林 真矢香,石川,24,122,L1,両,3.77,50.53,3,0,0,2,0,0,2,0,4,9,13.3,13.3,40.0
3420250707020002,20250708,川崎競輪,競輪アプリはウィンチケット杯,2R,ガールズ予選２,×,×,,3,4,伊藤 優里,三重,20,126,L1,両,3.77,50.32,3,9,3,2,0,0,4,1,5,15,16.0,20.0,40.0
3420250707020002,20250708,川崎競輪,競輪アプリはウィンチケット杯,2R,ガールズ予選２,注,注,,5,5,岡村 育子,埼玉,48,102,L1,追,3.77,45.95,0,0,0,0,1,0,0,1,2,17,0.0,5.0,15.0
3420250707020002,20250708,川崎競輪,競輪アプリはウィンチケット杯,2R,ガールズ予選２,,,,5,6,藤原 亜衣里,新潟,44,102,L1,追,3.77,45.83,0,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0
3420250707020003,20250708,川崎競輪,競輪アプリはウィンチケット杯,3R,Ａ級一般,◎,◎,,4,1,江本 博明,千葉,44,90,A1,追,3.92,82.96,6,0,0,0,2,4,1,5,3,21,3.3,20.0,30.0
3420250707020003,20250708,川崎競輪,競輪アプリはウィンチケット杯,3R,Ａ級一般,×,×,,4,2,小川 祐司,愛媛,43,96,A1,両,3.93,82.77,1,11,5,1,0,0,2,4,2,19,7.4,22.2,29.6
3420250707020003,20250708,川崎競輪,競輪アプリはウィンチケット杯,3R,Ａ級一般,○,○,,4,3,大関 祐也,千葉,30,107,A2,逃,3.92,82.75,13,16,5,0,1,0,2,4,5,18,6.8,20.6,37.9
